Title ID	Timestamp
survival	20230109212338
society	20230110181349
recordedlanguage	20230110221548
groupandindividualmirroring	20230110221532
scalingourabilities	20230110235401
oursocialnature	
ourcooperativesuperpower	
culture	20230110211655
naturalworld	20230110234337
cooperation	20230110234220
development	20230110221532
culturalevolution	20230110221532
partofthenaturalworld	
